618,Joukamachi no Dandelion,12,"Comédia, Seinen, Slice of Life, Super Poderes",2015,7.2,https://www.anroll.net/a/RzBrIT0oEx
619,Jouran: The Princess of Snow and Blood,12,"Ação, Histórico, Sobrenatural",2021,6.1,https://www.anroll.net/a/5YqEubQpOI
620,Jujutsu Kaisen,24,"Ação, Demônios, Escola, Shounen, Sobrenatural, Terror",2020,8.7,https://www.anroll.net/a/3QJ6mPxaV7
621,Jujutsu Kaisen (Dublado),24,"Ação, Demônios, Escola, Shounen, Sobrenatural, Terror",2020,8.7,https://www.anroll.net/a/IRRkui5egG
622,Jujutsu Kaisen 2,23,"Ação, Escola, Fantasia, Shounen",2023,??,https://www.anroll.net/a/iEBl01HfN6
623,Jujutsu Kaisen 2 Dublado,23,"Ação, Escola, Fantasia, Shounen",2023,??,https://www.anroll.net/a/vTCkNi23El
624,Junjou Romantica,12,"Comédia, Drama, Romance, Shounen Ai",2008,7.6,https://www.anroll.net/a/zvcPjtrgUz
625,Juuni Taisen (Juni Taisen: Zodiac War),12,Ação,2017,6.5,https://www.anroll.net/a/GK0fT6ta2q
626,K (K-Project),13,"Ação, Sobrenatural, Super Poderes",2012,7.5,https://www.anroll.net/a/AzDyztFVin
627,K-On!,14,"Comédia, Escola, Música, Slice of Life",2009,7.8,https://www.anroll.net/a/DYqvkVQut7
628,K-On! 2,27,"Comédia, Escola, Música, Slice of Life",2010,8.2,https://www.anroll.net/a/tmizGAAQBw
629,Kabukichou Sherlock,25,"Comédia, Drama, Mistério",2019,6.9,https://www.anroll.net/a/OQgGyjHcqm
630,Kage no Jitsuryokusha ni Naritakute!,20,"Ação, Comédia, Fantasia",2022,??,https://www.anroll.net/a/5PDwcLhVKg
631,Kage no Jitsuryokusha ni Naritakute! 2,12,"Ação, Comédia, Fantasia",2023,??,https://www.anroll.net/a/JWn9YPGCeB
632,Kageki Shoujo!!,13,"Drama, Escola, Shoujo",2021,7.8,https://www.anroll.net/a/olGtS78SpL
633,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,4,"Comédia, Drama, Romance",2022,??,https://www.anroll.net/a/MgITNQJjE6
634,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,12,"Comédia, Escola, Psicológico, Romance, Seinen",2019,8.4,https://www.anroll.net/a/Mj81M17uhh
635,Kaguya-sama wa Kokurasetai: Ultra Romantic,13,"Comédia, Drama, Escola, Romance",2022,??,https://www.anroll.net/a/qPyZo4Z7zT
636,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,12,"Comédia, Escola, Psicológico, Romance, Seinen",2020,8.7,https://www.anroll.net/a/MQedCXQRLg
637,Kai Byoui Ramune,12,"Psicológico, Shounen, Sobrenatural",2021,7.2,https://www.anroll.net/a/dfUGSiHP8i
638,Kaifuku Jutsushi no Yarinaoshi (Redo of Healer),12,"Ecchi, Fantasia",2021,6.3,https://www.anroll.net/a/1NriRyv6iF
639,Kaii to Otome to Kamikakushi,4,"Mistério, Sobrenatural",2024,??,https://www.anroll.net/a/zsDaO6RVaY
640,Kaijin Kaihatsu-bu no Kuroitsu-san,11,"Comédia, Fantasia",2022,??,https://www.anroll.net/a/7W789KeWL1
641,Kaijuu 8-gou,3,"Ação, Ficção Científica, Shounen",2024,??,https://www.anroll.net/a/SF9H6EWGa5
642,Kaijuu 8-gou Dublado,3,"Ação, Ficção Científica, Shounen",2024,??,https://www.anroll.net/a/XHddrA64mV
643,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,12,Fantasia,2023,??,https://www.anroll.net/a/qkSdONcy6b
644,Kaizoku Oujo,12,"Ação, Aventura",2021,7.6,https://www.anroll.net/a/ebHsaiQWkJ
645,Kakegurui,12,"Drama, Escola, Jogos, Mistério, Psicológico, Shounen",2017,7.3,https://www.anroll.net/a/KqjDiI87mg
646,Kakegurui XX,12,"Drama, Escola, Jogos, Mistério, Psicológico, Shounen",2019,7.3,https://www.anroll.net/a/uVGOoB3yIZ
647,Kakkou no Iinazuke,24,"Comédia, Romance",2022,??,https://www.anroll.net/a/mX6zqWPhIl
648,Kakumeiki Valvrave (Valvrave The Liberator),12,"Ação, Espaço, Militar, Robôs Gigantes",2013,7.2,https://www.anroll.net/a/AX4xnyUoMm
649,Kakumeiki Valvrave - 2ª Temporada (Valvrave The Liberator),12,"Ação, Espaço, Robôs Gigantes",2013,7.3,https://www.anroll.net/a/RMJUd3PuiK
650,Kakushigoto (TV),12,"Comédia, Shounen, Slice of Life",2020,8.0,https://www.anroll.net/a/xjCtswZUqh
651,Kami Kuzu☆Idol,4,"Comédia, Sobrenatural",2022,??,https://www.anroll.net/a/kvgMatzohm
652,Kami no Tou (Tower of God),13,"Ação, Aventura, Drama, Fantasia, Mistério",2020,7.6,https://www.anroll.net/a/ClmX6UVbll
653,Kami wa Game ni Ueteiru Dublado,5,"Ecchi, Fantasia, Suspense",2024,??,https://www.anroll.net/a/CZRUvhhzzD
654,Kami wa Game ni Ueteiru.,5,"Ecchi, Fantasia, Suspense",2024,??,https://www.anroll.net/a/wHSalaIZOV
655,Kami-tachi ni Hirowareta Otoko,12,"Aventura, Fantasia, Slice of Life",2020,6.9,https://www.anroll.net/a/pYfEg6wg4d
656,Kami-tachi ni Hirowareta Otoko 2,12,"Fantasia, Slice of Life",2023,??,https://www.anroll.net/a/RpjN3UQ9MO
657,Kami-tachi ni Hirowareta Otoko Dublado,12,"Aventura, Fantasia, Slice of Life",2020,??,https://www.anroll.net/a/s4ukUl5XhV
658,Kamierabi (KamiErabi GOD.app),12,"Ação, Suspense",2023,??,https://www.anroll.net/a/E7TYqqp5HD
659,Kamigami no Asobi,12,"Fantasia, Harém, Romance, Shoujo, Sobrenatural",2014,7.0,https://www.anroll.net/a/oWh3YvZPiA
660,Kaminaki Sekai no Kamisama Katsudou,12,"Ação, Comédia, Ecchi, Fantasia",2023,??,https://www.anroll.net/a/uqlBpbr5HR
661,Kamisama ni Natta Hi,12,"Drama, Fantasia",2020,6.8,https://www.anroll.net/a/NAg39TeeNh
662,Kamonohashi Ron no Kindan Suiri,13,"Comédia, Mistério",2023,??,https://www.anroll.net/a/iYHYsoToAc
663,Kanata no Astra,12,"Aventura, Espaço, Ficção Científica, Shounen",2019,8.1,https://www.anroll.net/a/zaKBIqsIb7
664,KanColle: Itsuka Ano Umi de,8,"Ação, Ficção Científica, Slice of Life",2022,??,https://www.anroll.net/a/TgBhwMGUYZ
665,Kandagawa Jet Girls,12,Esportes,2019,5.7,https://www.anroll.net/a/iOBLgW7DFa
666,Kanojo ga Koushaku-tei ni Itta Riyuu,12,"Fantasia, Romance",2023,??,https://www.anroll.net/a/RouZklL4OM
667,Kanojo ga Koushaku-tei ni Itta Riyuu Dublado,12,"Fantasia, Romance",2023,??,https://www.anroll.net/a/MG0KpchRjF
668,Kanojo mo Kanojo,12,"Comédia, Escola, Romance, Shounen, Slice of Life",2021,6.7,https://www.anroll.net/a/ZokBY2Q3V6
669,Kanojo mo Kanojo 2,12,"Comédia, Escola, Shounen",2023,??,https://www.anroll.net/a/GbDhBa3J58
670,"Kanojo, Okarishimasu",12,"Comédia, Escola, Romance, Shounen",2020,7.3,https://www.anroll.net/a/ompuw4UMPE
671,"Kanojo, Okarishimasu 2",12,"Comédia, Romance",2022,??,https://www.anroll.net/a/pSqLbzeHqb
672,"Kanojo, Okarishimasu 3",12,"Comédia, Romance, Shounen",2023,??,https://www.anroll.net/a/m8ESOw0wBG
673,Karakai Jouzu no Takagi-san,12,"Comédia, Escola, Romance, Shounen, Slice of Life",2018,7.7,https://www.anroll.net/a/KsY2bgPjkS
674,Karakai Jouzu no Takagi-san 2,12,"Comédia, Escola, Romance, Shounen, Slice of Life",2019,8.1,https://www.anroll.net/a/VXhEoo6g66
675,Karakai Jouzu no Takagi-san 3,12,"Comédia, Romance, Slice of Life",2022,??,https://www.anroll.net/a/SAcelnP5wz
676,Karakuri Circus,36,"Ação, Aventura, Drama, Mistério, Shounen",2018,7.1,https://www.anroll.net/a/UQjkRzH9cM
677,Karasu wa Aruji wo Erabanai,4,"Fantasia, Histórico",2024,??,https://www.anroll.net/a/Ikanf1nOyi
678,Katanagatari,12,"Ação, Artes Marciais, Aventura, Histórico, Romance",2010,8.3,https://www.anroll.net/a/SSE4i6rKDT
679,Katekyo Hitman Reborn!,203,"Ação, Comédia, Shounen, Super Poderes",2006,8.2,https://www.anroll.net/a/JCxDZ7q4SO
680,Katsugeki/Touken Ranbu,13,"Ação, Fantasia, Histórico, Samurai",2017,6.7,https://www.anroll.net/a/NrzATSsLJx
681,Katsute Kami Datta Kemono-tachi e,12,"Ação, Drama, Fantasia, Shounen",2019,6.4,https://www.anroll.net/a/Ol56uDQM8J
682,Kawagoe Boys Sing,12,"Escola, Música",2023,??,https://www.anroll.net/a/4kSYQklAI2
683,Kawaii dake ja Nai Shikimori-san,11,"Comédia, Drama, Romance",2022,??,https://www.anroll.net/a/sdjTK6WLQv
684,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,12,"Comédia, Ecchi, Escola, Harém, Romance",2019,6.6,https://www.anroll.net/a/Y58HOVm9zx
685,Kawaisugi Crisis,3,"Comédia, Ficção Científica",2023,??,https://www.anroll.net/a/zENLqb1ez2
686,Kaze ga Tsuyoku Fuiteiru (Run with the Wind),23,"Comédia, Drama, Esportes",2018,8.4,https://www.anroll.net/a/bSlnbVOc8J
687,Keijo!!!!!!!!,12,"Ação, Ecchi, Esportes, Shounen",2016,7.0,https://www.anroll.net/a/teB1K5UiuJ
688,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",12,"Escola, Romance",2023,??,https://www.anroll.net/a/XewAsYC2nw
689,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,12,"Ação, Policial",2019,6.0,https://www.anroll.net/a/I3E2QELJRz
690,Kekkai Sensen,12,"Ação, Comédia, Fantasia, Shounen, Sobrenatural, Super Poderes, Vampiro",2015,7.6,https://www.anroll.net/a/7j9yV7TcgS
691,Kekkai Sensen & Beyond,12,"Ação, Aventura, Fantasia, Shounen, Sobrenatural, Super Poderes, Vampiro",2017,7.8,https://www.anroll.net/a/6i6LIEGDAO
692,Kekkon Yubiwa Monogatari,12,"Ação, Fantasia, Romance",2024,??,https://www.anroll.net/a/9s4tJCrYEj
693,Kekkon Yubiwa Monogatari Dublado,7,"Ação, Fantasia, Romance",0,??,https://www.anroll.net/a/0t15fCt3Dt
694,Kemono Jihen,12,"Ação, Demônios, Mistério, Shounen, Sobrenatural",2021,7.4,https://www.anroll.net/a/Ro0srpwd3J
695,Kemurikusa (TV),12,"Fantasia, Ficção Científica",2019,7.1,https://www.anroll.net/a/7u2s8ik61S
696,Ken En Ken: Aoki Kagayaki (Xuan Yuan Sword Luminary),13,"Ação, Artes Marciais, Aventura, Demônios, Fantasia, Magia",2018,6.0,https://www.anroll.net/a/72QJr0kySq
697,Kenja no Deshi wo Nanoru Kenja,12,"Aventura, Fantasia",2022,??,https://www.anroll.net/a/mvrf7mQstT
698,Kenja no Mago,12,"Ação, Comédia, Fantasia, Magia, Romance",2019,6.6,https://www.anroll.net/a/lJzbfJgsVQ
699,Kenka Dokugaku,4,Ação,2024,??,https://www.anroll.net/a/GIGUbs3mjL
700,Keppeki Danshi! Aoyama-kun,12,"Comédia, Esportes, Seinen",2017,7.0,https://www.anroll.net/a/pq9f2MYKcg
701,Kibou no Chikara: Otona Precure '23,12,"Ação, Fantasia",2023,??,https://www.anroll.net/a/Z0yF4RChAy
702,Kidou Senshi Gundam: Suisei no Majo (Mobile Suit Gundam: The Witch from Mercury),13,"Escola, Ficção Científica, Robôs Gigantes",2022,??,https://www.anroll.net/a/vghoJOhYtL
703,Kidou Senshi Gundam: Suisei no Majo 2,12,"Ação, Ficção Científica",2023,??,https://www.anroll.net/a/aSCeZp2zmX
704,Kikansha no Mahou wa Tokubetsu desu,12,"Ação, Escola, Fantasia",2023,??,https://www.anroll.net/a/mhap5eozBj
705,Kill la Kill,24,"Ação, Comédia, Ecchi, Escola, Super Poderes",2013,8.1,https://www.anroll.net/a/M5aqPVP56h
706,Killing Bites,12,"Ação, Ecchi, Ficção Científica, Seinen, Terror",2018,6.6,https://www.anroll.net/a/aYrSLFCyd4
707,Kimetsu Gakuen: Valentine-hen,4,Comédia,2021,8.6,https://www.anroll.net/a/4ImUpY8aOQ
708,Kimetsu no Yaiba (Demon Slayer),26,"Ação, Demônios, Histórico, Shounen, Sobrenatural",2019,8.6,https://www.anroll.net/a/13qBinq30c
709,Kimetsu no Yaiba Dublado (Demon Slayer),3,"Ação, Demônios, Histórico, Shounen, Sobrenatural",2019,8.6,https://www.anroll.net/a/AOS2PZzqHZ
710,Kimetsu no Yaiba: Hashira Geiko-hen (Demon Slayer 4).,0,"Ação, Fantasia, Shounen",2024,??,https://www.anroll.net/a/lbjbKcdCeu
711,Kimetsu no Yaiba: Katanakaji no Sato-hen (Demon Slayer 3).,11,"Ação, Demônios, Fantasia, Histórico, Shounen, Sobrenatural",2023,??,https://www.anroll.net/a/9pETVf6NQW
712,Kimetsu no Yaiba: Katanakaji no Sato-hen (Demon Slayer 3). Dublado,10,"Ação, Demônios, Fantasia, Histórico, Shounen, Sobrenatural",2023,??,https://www.anroll.net/a/j8HK6HhSOl
713,Kimetsu no Yaiba: Mugen Ressha-hen (Demon Slayer - Train Arc),7,"Demônios, Histórico",2021,8.6,https://www.anroll.net/a/xrhK5y2Tiq
714,Kimetsu no Yaiba: Yuukaku-hen (Demon Slayer 2),11,"Ação, Sobrenatural",2021,8.6,https://www.anroll.net/a/qqMTIIY161
715,Kimi ni Todoke,25,"Drama, Escola, Romance, Shoujo, Slice of Life",2009,8.0,https://www.anroll.net/a/sVZ89Lh2q6
716,Kimi ni Todoke 2,13,"Drama, Escola, Romance, Shoujo, Slice of Life",2011,8.0,https://www.anroll.net/a/MVWFm5SPIB
717,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,12,"Comédia, Escola, Harém, Paródia, Romance, Seinen",2023,??,https://www.anroll.net/a/cCk9icZSVz
718,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",8,"Ação, Fantasia, Militar, Romance",2020,6.6,https://www.anroll.net/a/Fa2PHlDVS9
719,Kimi wa Houkago Insomnia,13,"Escola, Romance",2023,??,https://www.anroll.net/a/JanaAION6z
720,King's Raid: Ishi wo Tsugumono-tachi,12,"Ação, Aventura, Fantasia, Magia",2020,6.0,https://www.anroll.net/a/zJqGjQMQxk
721,Kingdom 4,15,"Ação, Drama, Histórico, Militar",2022,??,https://www.anroll.net/a/zVhIhBFnPy
722,Kino no Tabi: The Beautiful World - The Animated Series,12,"Ação, Aventura, Slice of Life",2017,7.6,https://www.anroll.net/a/tOkTFgMVbG
723,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,12,"Ecchi, Fantasia",2022,??,https://www.anroll.net/a/wReffGE6yp
724,Kiseijuu: Sei no Kakuritsu,24,"Ação, Drama, Ficção Científica, Psicológico, Seinen, Terror",2015,8.4,https://www.anroll.net/a/L8XxrevL24
725,Kitsune no Koe (Voice of Fox),12,Música,2018,6.4,https://www.anroll.net/a/WhGmzGkRY5
726,Kitsutsuki Tanteidokoro (Woodpecker Detective's Office),11,"Histórico, Mistério",2020,6.1,https://www.anroll.net/a/owKjrJ7jCC
727,Kiznaiver,12,"Drama, Ficção Científica, Romance",2016,7.4,https://www.anroll.net/a/fWdneLx9BW
728,Kizuna no Allele,4,Música,2023,??,https://www.anroll.net/a/H5W0cYthyW
729,Knights & Magic,13,"Ação, Escola, Fantasia, Robôs Gigantes",2017,7.1,https://www.anroll.net/a/BlQ1L4FpRP
730,Kobayashi-san Chi no Maid Dragon,14,"Comédia, Fantasia, Slice of Life",2017,8.0,https://www.anroll.net/a/L5OPpUE3NN
731,Kobayashi-san Chi no Maid Dragon S,12,"Comédia, Fantasia, Slice of Life",2021,8.5,https://www.anroll.net/a/PZpsiKZYV5
732,Kochouki: Wakaki Nobunaga,12,"Ação, Drama, Histórico, Samurai",2019,6.5,https://www.anroll.net/a/yvFKsybrmX
733,Koi to Producer: EVOL×LOVE,12,"Música, Romance, Shoujo, Slice of Life, Super Poderes",2020,6.2,https://www.anroll.net/a/33MjlOEejb
734,Koi to Yobu ni wa Kimochi Warui,12,"Comédia, Romance",2021,7.2,https://www.anroll.net/a/2KVtvYosnH
735,Koi wa Sekai Seifuku no Ato de,12,"Comédia, Romance",2022,??,https://www.anroll.net/a/q2ktJo1gbP
736,Koisuru Asteroid (Asteroid in Love),13,"Comédia, Escola, Slice of Life",2020,6.9,https://www.anroll.net/a/U3hnrVyA1y
737,Kokoro Connect,17,"Comédia, Drama, Escola, Romance, Slice of Life, Sobrenatural",2012,7.8,https://www.anroll.net/a/ho1gxHPlRc
738,"Komi-san wa, Comyushou desu.",19,"Comédia, Slice of Life",2021,8.5,https://www.anroll.net/a/tKdSApTBQx
739,"Kono Healer, Mendokusai",12,"Ação, Aventura, Comédia, Fantasia",2022,??,https://www.anroll.net/a/kwv8Isl4vR
740,Kono Oto Tomare!,13,"Drama, Escola, Música, Shounen",2019,8.4,https://www.anroll.net/a/Jj0ofKM4as
741,Kono Oto Tomare! 2,13,"Drama, Escola, Música, Shounen",2019,8.4,https://www.anroll.net/a/VQY00G9iW0
742,Kono Subarashii Sekai ni Bakuen wo!,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/fT5usoBGzC
743,Kono Subarashii Sekai ni Bakuen wo! Dublado,11,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/5d7I01x3Qi
744,Kono Subarashii Sekai ni Shukufuku wo!,11,"Aventura, Comédia, Fantasia, Magia, Paródia, Sobrenatural",2016,8.3,https://www.anroll.net/a/kx3Xg7VciQ
745,Kono Subarashii Sekai ni Shukufuku wo! 2,11,"Aventura, Comédia, Fantasia, Paródia, Sobrenatural",2017,8.3,https://www.anroll.net/a/fYL8QTNSUd
746,Kono Subarashii Sekai ni Shukufuku wo! 3,4,"Aventura, Comédia, Fantasia",2024,??,https://www.anroll.net/a/bqxRa5su44
747,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,26,"Drama, Ficção Científica",2019,6.6,https://www.anroll.net/a/S1t39IEMBu
748,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",12,"Comédia, Fantasia, Romance",2023,??,https://www.anroll.net/a/8TwpRtHJBR
749,Koori Zokusei Danshi to Cool na Douryou Joshi,12,"Comédia, Fantasia, Romance",2023,??,https://www.anroll.net/a/JgAJlGDoCf
750,Kore wa Zombie Desu ka?,13,"Ação, Comédia, Ecchi, Harém, Magia, Sobrenatural",2011,7.4,https://www.anroll.net/a/pJXjhOVpzd
751,Kore wa Zombie Desu ka? of the Dead,11,"Ação, Comédia, Ecchi, Harém, Magia, Sobrenatural",2012,7.4,https://www.anroll.net/a/yuSPQB5yjP
752,Koroshi Ai,12,"Ação, Romance",2022,??,https://www.anroll.net/a/wOrrBJvXQ2
753,Kotoura-san,12,"Comédia, Drama, Escola, Romance",2013,7.2,https://www.anroll.net/a/dEE4NycSLw
754,Koukaku No Regios,24,"Ação, Aventura, Escola, Fantasia, Ficção Científica",2009,7.3,https://www.anroll.net/a/OPejUYmahU
755,Koukyuu no Karasu,13,Fantasia,2022,??,https://www.anroll.net/a/7eorFxALXR
756,Koutetsujou no Kabaneri,12,"Ação, Drama, Fantasia, Sobrenatural, Terror",2016,7.3,https://www.anroll.net/a/Q2Ma2bkzLf
757,Kubo-san wa Mob wo Yurusanai,12,"Comédia, Escola, Romance, Seinen",2023,??,https://www.anroll.net/a/uo1tFmmR01
758,Kuma Kuma Kuma Bear,7,"Aventura, Comédia, Fantasia",2020,7.2,https://www.anroll.net/a/3BPTn6GFO6
759,Kuma Kuma Kuma Bear Punch!,12,"Aventura, Comédia, Fantasia",2023,??,https://www.anroll.net/a/gEsUvSOQ9t
760,Kumichou Musume to Sewagakari,12,"Comédia, Slice of Life",2022,??,https://www.anroll.net/a/NJDL2iqwUR
761,"Kumo Desu ga, Nani ka?",24,"Aventura, Comédia, Fantasia",2021,7.5,https://www.anroll.net/a/eKDp0AvaRj
762,Kunoichi Tsubaki no Mune no Uchi,13,"Ação, Comédia",2022,??,https://www.anroll.net/a/hZBzLLwSQV
763,Kuro no Shoukanshi,12,"Ação, Fantasia",2022,??,https://www.anroll.net/a/9CkCGBQGDs
764,Kuroko no Basket,26,"Comédia, Escola, Esportes, Shounen",2012,8.3,https://www.anroll.net/a/yXSNS4CGNQ
765,Kuroko no Basket 2,26,"Comédia, Escola, Esportes, Shounen",2013,8.2,https://www.anroll.net/a/1ZDzLkHmcD
766,Kuroko no Basket 3,26,"Comédia, Escola, Esportes, Shounen",2015,8.3,https://www.anroll.net/a/T6464hjRQX
767,Kuromukuro,26,"Ação, Ficção Científica, Robôs Gigantes",2016,7.2,https://www.anroll.net/a/yHT9lJQ7x1
768,Kuroshitsuji (Black Butler),24,"Ação, Comédia, Demônios, Histórico, Mistério, Shounen, Sobrenatural",2008,7.7,https://www.anroll.net/a/Z4Lp0Mh110
769,Kuroshitsuji 2 (Black Butler),17,"Ação, Comédia, Demônios, Histórico, Shounen, Sobrenatural",2010,7.2,https://www.anroll.net/a/NXBuJefn8Y
770,Kuroshitsuji: Book of Circus,10,"Ação, Comédia, Demônios, Histórico, Shounen, Sobrenatural",2014,8.1,https://www.anroll.net/a/wzODdZpWpM
771,Kuroshitsuji: Kishuku Gakkou-hen,3,"Ação, Fantasia, Histórico, Mistério, Shounen",2024,??,https://www.anroll.net/a/kMf5E29DLh
772,Kusuriya no Hitorigoto,24,"Drama, Mistério",2023,??,https://www.anroll.net/a/9iDBNf49RS
773,Kuusen Madoushi Kouhosei no Kyoukan,12,"Ação, Drama, Escola, Fantasia, Magia",2015,6.3,https://www.anroll.net/a/QpRcfgKIPI
774,Kyokou Suiri,12,"Comédia, Demônios, Mistério, Romance, Shounen, Sobrenatural",2020,6.9,https://www.anroll.net/a/WZXeS8vOY3
775,Kyokou Suiri 2,12,"Mistério, Romance, Sobrenatural",2023,??,https://www.anroll.net/a/htFP6bE392
776,Kyoto Teramachi Sanjou no Holmes (Holmes of Kyoto),12,Mistério,2018,6.8,https://www.anroll.net/a/e5VcDT2OdL
777,Kyoukai no Kanata (Beyond the Boundary),11,"Fantasia, Slice of Life, Sobrenatural",2013,7.8,https://www.anroll.net/a/oU0DlPgfBu
778,Kyoukai no Rinne (RIN-NE),25,"Comédia, Escola, Romance, Shounen, Sobrenatural",2015,7.1,https://www.anroll.net/a/ovhuLVdEHu
779,Kyoukai no Rinne (RIN-NE) 2,25,"Comédia, Escola, Romance, Shounen, Sobrenatural",2016,6.9,https://www.anroll.net/a/WhamwkUcxy
780,Kyoukai no Rinne (RIN-NE) 3,25,"Comédia, Escola, Romance, Shounen, Sobrenatural",2017,6.9,https://www.anroll.net/a/g8EgXKXbY1
781,Kyoukai Senki,20,"Ação, Ficção Científica",2021,6.7,https://www.anroll.net/a/yqovqF7HZu
782,Kyuujitsu no Warumono-san,12,Comédia,2024,??,https://www.anroll.net/a/R0WmMfB4y3
783,Kyuuketsuki Sugu Shinu,12,"Comédia, Sobrenatural",2021,6.7,https://www.anroll.net/a/y8FbBHbgGQ
784,Kyuuketsuki Sugu Shinu 2,12,"Comédia, Sobrenatural",2023,1.0,https://www.anroll.net/a/V3FwvhEcR1
785,Kyuuketsuki Sugu Shinu Dublado,12,"Comédia, Sobrenatural",2021,??,https://www.anroll.net/a/UTQRlpMs8M
786,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,12,"Ação, Comédia, Fantasia, Jogos",2021,6.5,https://www.anroll.net/a/ajBnQ89KFV
787,Lapis Re:LiGHTs,3,Música,2020,6.6,https://www.anroll.net/a/Qv61gMn1Df
788,Last Period: Owarinaki Rasen no Monogatari,12,"Ação, Aventura, Comédia, Fantasia, Magia",2018,6.4,https://www.anroll.net/a/iwp6hsbjCI
789,Leadale no Daichi nite,12,"Aventura, Fantasia",2022,??,https://www.anroll.net/a/5VejsGjlbG
790,Let Me Check the Walkthrough First (Japan Version),12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/sdjIJLYRBO
791,Level 1 dakedo Unique Skill de Saikyou desu,12,Fantasia,2023,??,https://www.anroll.net/a/d31e3JerTJ
792,Level 1 dakedo Unique Skill de Saikyou desu Dublado,12,Fantasia,2023,??,https://www.anroll.net/a/u4ARAisXST
793,Level E,13,"Comédia, Ficção Científica, Shounen",2011,7.4,https://www.anroll.net/a/QfZpppoLM1
794,Liar Liar,12,"Ecchi, Escola",2023,??,https://www.anroll.net/a/kHBz9dQ404
795,Ling Qi (Spiritpact),10,"Ação, Comédia, Magia, Shounen, Shounen Ai, Sobrenatural",2016,7.5,https://www.anroll.net/a/mg3xOp9TWb
796,Ling Qi 2 (Spiritpact),12,"Ação, Comédia, Magia, Shounen Ai, Sobrenatural",2018,7.5,https://www.anroll.net/a/Oo5NySWSFY
797,Listeners,12,"Ficção Científica, Música",2020,5.4,https://www.anroll.net/a/dF48szdO43
798,Log Horizon,25,"Ação, Aventura, Fantasia, Jogos, Magia",2013,7.6,https://www.anroll.net/a/e7CH4TZ1x8
799,Log Horizon Dublado,25,"Ação, Aventura, Fantasia, Jogos, Magia",2013,??,https://www.anroll.net/a/KB3QCu6wQX
800,Log Horizon S2,25,"Ação, Aventura, Fantasia, Jogos, Magia",2014,7.6,https://www.anroll.net/a/2H5eoxbELc
801,Log Horizon: Entaku Houkai (Log Horizon 3),12,"Ação, Aventura, Fantasia, Jogos, Magia",2021,8.0,https://www.anroll.net/a/EOupwHyEZZ
802,Log Horizon: Entaku Houkai (Log Horizon 3) Dublado,12,"Ação, Aventura, Fantasia, Jogos, Magia",2021,??,https://www.anroll.net/a/U3dR1piQRl
803,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",12,"Fantasia, Romance",2024,??,https://www.anroll.net/a/P4vTPCDX3f
804,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,14,"Fantasia, Mistério, Sobrenatural",2019,7.4,https://www.anroll.net/a/2TbFs76rWq
805,Lord of Vermilion: Guren no Ou,12,"Ação, Fantasia",2018,5.3,https://www.anroll.net/a/Pkc6lbJZ2t
806,Lostorage conflated WIXOSS,12,"Jogos, Psicológico",2018,7.1,https://www.anroll.net/a/WLPug0Uv70
807,Lostorage incited WIXOSS,12,"Jogos, Psicológico",2016,6.7,https://www.anroll.net/a/LvA6THwhev
808,Love All Play,24,"Ação, Esportes",2022,??,https://www.anroll.net/a/wQUr1XwDvs
809,Love Hina,24,"Comédia, Ecchi, Harém, Romance, Shounen, Slice of Life",2000,7.1,https://www.anroll.net/a/W2YbCuDiRy
810,Love Live! Nijigasaki Gakuen School Idol Doukoukai,13,"Escola, Música, Slice of Life",2020,7.6,https://www.anroll.net/a/U9NHiWwZNY
811,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,13,"Escola, Música, Slice of Life",2022,??,https://www.anroll.net/a/kqy5dvYJS5
812,Love Live! Superstar!!,12,"Escola, Música, Slice of Life",2021,8.1,https://www.anroll.net/a/jnCeYdhIRW
813,Love Live! Superstar!! 2,13,Slice of Life,2022,??,https://www.anroll.net/a/1cL2RhJzWn
814,Lupin III: Part V,24,"Ação, Aventura, Comédia, Mistério, Seinen",2018,8.2,https://www.anroll.net/a/iHh5Z3I0V9
